company|weight|sector|peer|value
ADPT: Adaptive Biotechnologies Corporation|0.0001|Health Care|UTHR: United Therapeutics Corporation|0.6609247
ADPT: Adaptive Biotechnologies Corporation|0.0001|Health Care|VCYT: Veracyte|0.6918707
ADPT: Adaptive Biotechnologies Corporation|0.0001|Health Care|XNCR: Xencor Inc|0.7209159
ADS: Alliance Data Systems Corp|0.0001|Information Technology|ADS: Alliance Data Systems Corp|0.99999994
ADS: Alliance Data Systems Corp|0.0001|Information Technology|AXP: American Express Co|0.8037547
ADS: Alliance Data Systems Corp|0.0001|Information Technology|COF: Capital One Financial Corp|0.65912867
ADS: Alliance Data Systems Corp|0.0001|Information Technology|DFS: Discover Financial Services|0.64377874
ADS: Alliance Data Systems Corp|0.0001|Information Technology|FISV: Fiserv Inc|0.6423386
ADS: Alliance Data Systems Corp|0.0001|Information Technology|FLT: FleetCor Technologies, Inc.|0.7904044
ADS: Alliance Data Systems Corp|0.0001|Information Technology|JPM: JPMorgan Chase & Co|0.53837913
ADS: Alliance Data Systems Corp|0.0001|Information Technology|MA: MasterCard Inc|0.51959026
ADS: Alliance Data Systems Corp|0.0001|Information Technology|SYF: Synchrony Financial|0.6914762
ADS: Alliance Data Systems Corp|0.0001|Information Technology|V: Visa Inc|0.5283839
ADSK: Autodesk|0.0016|Information Technology|ADBE: Adobe Systems Inc.|0.5492596
ADSK: Autodesk|0.0016|Information Technology|ADSK: Autodesk|1.0000001
ADSK: Autodesk|0.0016|Information Technology|CSOD: Cornerstone OnDemand, Inc.|0.660615
ADSK: Autodesk|0.0016|Information Technology|CTXS: Citrix Systems Inc|0.8642719
ADSK: Autodesk|0.0016|Information Technology|CVLT: Commvault Systems, Inc.|0.54018617
ADSK: Autodesk|0.0016|Information Technology|DDOG: Datadog, Inc.|0.669251
ADSK: Autodesk|0.0016|Information Technology|EPAY: Bottomline Technologies|0.62142444
ADSK: Autodesk|0.0016|Information Technology|ESTC: Elastic N V|0.57348675
ADSK: Autodesk|0.0016|Information Technology|GWRE: Guidewire Software Inc|0.9864334
ADSK: Autodesk|0.0016|Information Technology|HUBS: HubSpot Inc|0.5739731
ADSK: Autodesk|0.0016|Information Technology|MANH: Manhattan Associates|0.63515633
ADSK: Autodesk|0.0016|Information Technology|NOW: Service Now|0.5975265
ADSK: Autodesk|0.0016|Information Technology|NUAN: Nuance Communications Inc|0.60915536
ADSK: Autodesk|0.0016|Information Technology|NYT: New York Times Co|0.72899264
ADSK: Autodesk|0.0016|Information Technology|PTC: PTC Inc|0.88976336
ADSK: Autodesk|0.0016|Information Technology|SMAR: Smartsheet Inc. |0.5235341
ADSK: Autodesk|0.0016|Information Technology|TDC: Teradata Corp|0.9420287
ADSK: Autodesk|0.0016|Information Technology|TRMB: Trimble Navigation Ltd|0.6738816
ADSK: Autodesk|0.0016|Information Technology|TYL: Tyler Technologies|0.8292574
ADSK: Autodesk|0.0016|Information Technology|VEEV: Veeva Systems|0.6551275
AEL: American Equity Investment Life Holding|0.0001|Financials|AEL: American Equity Investment Life Holding|0.99999994
AEL: American Equity Investment Life Holding|0.0001|Financials|CNO: CNO Financial Group Inc|0.56417745
AEL: American Equity Investment Life Holding|0.0001|Financials|EQH: AXA Equitable Holdings, Inc.|0.6387656
AEL: American Equity Investment Life Holding|0.0001|Financials|GL: Torchmark Corp|0.5511854
AEL: American Equity Investment Life Holding|0.0001|Financials|LNC: Lincoln National|0.75487745
AEL: American Equity Investment Life Holding|0.0001|Financials|MET: MetLife|0.5587055
AEL: American Equity Investment Life Holding|0.0001|Financials|PRI: Primerica Inc|0.57192755
AEL: American Equity Investment Life Holding|0.0001|Financials|VOYA: Voya Financial Inc|0.63397676
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|AEO: American Eagle Outfitters Inc|1.0
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|BBY: Best Buy Co., Inc. |0.5075359
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|BURL: Burlington Stores Inc|0.590607
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|CPRI: Michael Kors Holdings Limited|0.62691844
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|CROX: Crocs|0.5024286
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|DG: Dollar General Corporation|0.5057697
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|FIVE: Five Below Inc|0.5843696
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|GPS: Gap Inc|0.77401143
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|M: Macy's Inc|0.5694245
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|OLLI: Ollie's Bargain Outlet Holdings|0.5538451
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|ROST: Ross Stores Inc|0.5151351
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|SHOO: Steven Madden Ltd|0.6142443
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|TIF: Tiffany & Co|0.5743719
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|TJX: TJX Companies, Inc. |0.57890594
AEO: American Eagle Outfitters Inc|0.0001|Consumer Discretionary|WSM: Williams-Sonoma Inc|0.58616716
AEP: American Electric Power Inc|0.0013|Utilities|AEP: American Electric Power Inc|1.0000001
AEP: American Electric Power Inc|0.0013|Utilities|CMS: CMS Energy|0.6752693
AEP: American Electric Power Inc|0.0013|Utilities|D: Dominion Energy, Inc.|0.670863
AEP: American Electric Power Inc|0.0013|Utilities|DTE: DTE Energy Co|0.55265725
AEP: American Electric Power Inc|0.0013|Utilities|DUK: Duke Energy Corp|0.6597916
AEP: American Electric Power Inc|0.0013|Utilities|EIX: Edison International|0.53899896
AEP: American Electric Power Inc|0.0013|Utilities|ES: Eversource Energy|0.6820321
AEP: American Electric Power Inc|0.0013|Utilities|ETR: Entergy Corp|0.7378338
AEP: American Electric Power Inc|0.0013|Utilities|EXC: Exelon Corp|0.8357567
AEP: American Electric Power Inc|0.0013|Utilities|FE: FirstEnergy Corp|0.8054779
AEP: American Electric Power Inc|0.0013|Utilities|LNT: Alliant Energy|0.5841009
AEP: American Electric Power Inc|0.0013|Utilities|NEE: NextEra Energy Inc|0.5149387
AEP: American Electric Power Inc|0.0013|Utilities|NI: NiSource|0.707578
AEP: American Electric Power Inc|0.0013|Utilities|OGE: OGE Energy|0.6016256
AEP: American Electric Power Inc|0.0013|Utilities|ORA: Ormat Technologies Inc|0.51311964
AEP: American Electric Power Inc|0.0013|Utilities|PEG: Public Service Enterprise Group Inc|0.7759895
AEP: American Electric Power Inc|0.0013|Utilities|PNW: Pinnacle West Capital Corp|0.55524445
AEP: American Electric Power Inc|0.0013|Utilities|PPL: PPL Corp|0.625639
AEP: American Electric Power Inc|0.0013|Utilities|PWR: Quanta Services|0.6064543
AEP: American Electric Power Inc|0.0013|Utilities|SO: Southern Co|0.593341
AEP: American Electric Power Inc|0.0013|Utilities|VST: VAST EXPLORATION INC.|0.60259235
AEP: American Electric Power Inc|0.0013|Utilities|XEL: Xcel Energy Inc|0.7527472
AES: The AES Corporation|0.0003|Utilities|AES: The AES Corporation|1.0000001
AES: The AES Corporation|0.0003|Utilities|CWEN: Clearway Energy, Inc.|0.5744991
AES: The AES Corporation|0.0003|Utilities|D: Dominion Energy, Inc.|0.552522
AES: The AES Corporation|0.0003|Utilities|ENPH: Enphase|0.6346362
AES: The AES Corporation|0.0003|Utilities|FSLR: First Solar Inc|0.8178036
AES: The AES Corporation|0.0003|Utilities|GTLS: Chart Industries Inc|0.5490455
AES: The AES Corporation|0.0003|Utilities|LNG: Cheniere Energy|0.55527455
AES: The AES Corporation|0.0003|Utilities|NEE: NextEra Energy Inc|0.6834244
AES: The AES Corporation|0.0003|Utilities|NRG: NRG Energy Inc|0.64241844
AES: The AES Corporation|0.0003|Utilities|ORA: Ormat Technologies Inc|0.6690962
AES: The AES Corporation|0.0003|Utilities|SEDG: SolarEdge Technologies Inc|0.7023384
AFL: Aflac Inc|0.0008|Financials|AFL: Aflac Inc|1.0
AFL: Aflac Inc|0.0008|Financials|CMD: Cantel Medical|0.5132316
AFL: Aflac Inc|0.0008|Financials|HSIC: Henry Schein|0.5336443
AFL: Aflac Inc|0.0008|Financials|PDCO: Patterson Companies Inc|0.52690464
AFL: Aflac Inc|0.0008|Financials|XRAY: Dentsply International Inc|0.5404139
AGNC: AGNC Investment Corp|0.0002|Financials|AGNC: AGNC Investment Corp|1.0000001
AGNC: AGNC Investment Corp|0.0002|Financials|CIM: Chimera Investment Corp|0.90483564
AGNC: AGNC Investment Corp|0.0002|Financials|NLY: Annaly Capital Management Inc|0.9425695
AIG: American International Group|0.0009|Financials|ACGL: Arch Capital Group Ltd|0.893973
AIG: American International Group|0.0009|Financials|AIG: American International Group|1.0
AIG: American International Group|0.0009|Financials|AIZ: Assurant Inc|0.5656287
AIG: American International Group|0.0009|Financials|ALL: Allstate Corp|0.65076613
AIG: American International Group|0.0009|Financials|CB: Chubb|0.89396256
AIG: American International Group|0.0009|Financials|CINF: Cincinnati Financial Corp|0.7561237
AIG: American International Group|0.0009|Financials|GL: Torchmark Corp|0.6024296
AIG: American International Group|0.0009|Financials|HIG: The Hartford Financial Services Group Inc|0.712025
AIG: American International Group|0.0009|Financials|MET: MetLife|0.55936307
AIG: American International Group|0.0009|Financials|MKL: Markel Corp|0.88111264
AIG: American International Group|0.0009|Financials|NGHC: National General Holdings Corp|0.7196241
AIG: American International Group|0.0009|Financials|RE: Everest Re Group Ltd|0.94151455
AIG: American International Group|0.0009|Financials|RNR: RenaissanceRe Holdings Ltd|0.9211251
AIG: American International Group|0.0009|Financials|TRV: The Travelers Companies|0.7719595
AIG: American International Group|0.0009|Financials|WRB: WR Berkley Corp|0.91907364
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|AIMC: Altra Industrial Motion Corp|1.0000001
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|CMI: Cummins Inc (Ex. Cummins Engine Inc)|0.7572935
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|FSS: Federal Signal|0.6576812
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|GM: General Motors Co|0.5457138
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|LSTR: Landstar System|0.6595274
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|MTOR: Meritor|0.82578576
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|NAV: Navistar International Corp|0.7116203
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|PCAR: Paccar Inc|0.72623587
AIMC: Altra Industrial Motion Corp|0.0001|Industrials|WERN: Werner Enterprises|0.63076013
AIT: Applied Industrial Technologies|0.0001|Industrials|AIT: Applied Industrial Technologies|0.99999976
AIT: Applied Industrial Technologies|0.0001|Industrials|ALLE: Allegion PLC|0.5545749
AIT: Applied Industrial Technologies|0.0001|Industrials|AME: AMETEK Inc  |0.7649242
AIT: Applied Industrial Technologies|0.0001|Industrials|AMZN: Amazon.com Inc|0.54730743
AIT: Applied Industrial Technologies|0.0001|Industrials|HUBB: Hubbell Inc.|0.77698785
AIT: Applied Industrial Technologies|0.0001|Industrials|SAM: Boston Beer Inc|0.50417954
AIT: Applied Industrial Technologies|0.0001|Industrials|SANM: Sanmina Corp|0.5717752
AIV: Apartment Investment & Management Co|0.0002|Real Estate|ACC: American Campus Communities Inc|0.5368331
AIV: Apartment Investment & Management Co|0.0002|Real Estate|AIV: Apartment Investment & Management Co|1.0
AIV: Apartment Investment & Management Co|0.0002|Real Estate|AVB: AvalonBay Communities Inc|0.7661406
AIV: Apartment Investment & Management Co|0.0002|Real Estate|BDN: Brandywine Realty Trust|0.5899356
AIV: Apartment Investment & Management Co|0.0002|Real Estate|CASY: Casey's General Stores Inc|0.5152187
AIV: Apartment Investment & Management Co|0.0002|Real Estate|COLD: Americold Realty Trust|0.6617555
AIV: Apartment Investment & Management Co|0.0002|Real Estate|CPT: Camden Property Trust|0.8038763
AIV: Apartment Investment & Management Co|0.0002|Real Estate|CUBE: CubeSmart|0.6929737
AIV: Apartment Investment & Management Co|0.0002|Real Estate|EGP: Eastgroup Properties Inc|0.54944956
AIV: Apartment Investment & Management Co|0.0002|Real Estate|EQR: Equity Residential|0.7206012
AIV: Apartment Investment & Management Co|0.0002|Real Estate|ESS: Essex Property Trust|0.52147055
AIV: Apartment Investment & Management Co|0.0002|Real Estate|EXR: Extra Space Storage Inc|0.7040238
AIV: Apartment Investment & Management Co|0.0002|Real Estate|FRT: Federal Realty Investment Trust|0.55750304
AIV: Apartment Investment & Management Co|0.0002|Real Estate|INVH: Invitation Homes Inc.|0.80597985
AIV: Apartment Investment & Management Co|0.0002|Real Estate|MAA: Mid-America Apartment Communities Inc|0.7521155
AIV: Apartment Investment & Management Co|0.0002|Real Estate|NSA: National Storage Affiliates Trust|0.6862861
AIV: Apartment Investment & Management Co|0.0002|Real Estate|PDM: Piedmont Office Realty Trust Inc|0.5123901
AIV: Apartment Investment & Management Co|0.0002|Real Estate|PEAK: HCP Inc|0.53745383
AIV: Apartment Investment & Management Co|0.0002|Real Estate|PLD: Prologis Inc|0.6254688
AIV: Apartment Investment & Management Co|0.0002|Real Estate|REG: Regency Centers Corp|0.62327206
AIV: Apartment Investment & Management Co|0.0002|Real Estate|SPG: Simon Property Group Inc|0.5960559
AIV: Apartment Investment & Management Co|0.0002|Real Estate|STAG: Stag Industrial Inc|0.7337987
AIV: Apartment Investment & Management Co|0.0002|Real Estate|TCO: Taubman Centers Inc|0.6165146
AIV: Apartment Investment & Management Co|0.0002|Real Estate|UDR: UDR Inc|0.7626558
AIV: Apartment Investment & Management Co|0.0002|Real Estate|VTR: Ventas Inc|0.62120056
AIV: Apartment Investment & Management Co|0.0002|Real Estate|WRE: Washington Real Estate Investment Trust|0.52618617
AIV: Apartment Investment & Management Co|0.0002|Real Estate|WRI: Weingarten Realty Investors|0.53883195
AIZ: Assurant Inc|0.0002|Financials|ACGL: Arch Capital Group Ltd|0.62959945
AIZ: Assurant Inc|0.0002|Financials|AIG: American International Group|0.5656287
AIZ: Assurant Inc|0.0002|Financials|AIZ: Assurant Inc|0.99999994
AIZ: Assurant Inc|0.0002|Financials|ALL: Allstate Corp|0.53796613
AIZ: Assurant Inc|0.0002|Financials|CB: Chubb|0.57669663
AIZ: Assurant Inc|0.0002|Financials|CINF: Cincinnati Financial Corp|0.55553967
AIZ: Assurant Inc|0.0002|Financials|HIG: The Hartford Financial Services Group Inc|0.5565965
AIZ: Assurant Inc|0.0002|Financials|MKL: Markel Corp|0.62472886
AIZ: Assurant Inc|0.0002|Financials|NGHC: National General Holdings Corp|0.6431386
AIZ: Assurant Inc|0.0002|Financials|PGR: Progressive Corp|0.5651863
AIZ: Assurant Inc|0.0002|Financials|RE: Everest Re Group Ltd|0.61807066
AIZ: Assurant Inc|0.0002|Financials|RNR: RenaissanceRe Holdings Ltd|0.57595146
AIZ: Assurant Inc|0.0002|Financials|TRV: The Travelers Companies|0.6999748
AIZ: Assurant Inc|0.0002|Financials|WRB: WR Berkley Corp|0.5745183
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|AJG: Arthur J. Gallagher & Co.|1.0000001
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|BRO: Brown & Brown Inc|0.5174952
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|CNP: Centerpoint Energy Inc|0.64095247
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|EVRG: Evergy, Inc.|0.6146093
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|LIN: Linde PLC|0.6286835
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|PB: Prosperity Bancshares Inc|0.5353164
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|TFC: BB&T Corp|0.5812738
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|TMUS: TMobile US Inc|0.63742256
AJG: Arthur J. Gallagher & Co.|0.0006|Financials|WAB: Westinghouse Air Brake Technologies|0.53671473
AKAM: Akamai Technologies Inc|0.0006|Information Technology|AKAM: Akamai Technologies Inc|1.0
AKAM: Akamai Technologies Inc|0.0006|Information Technology|CDW: CDW|0.5627377
AKAM: Akamai Technologies Inc|0.0006|Information Technology|CTSH: Cognizant Technology Solutions Corp|0.61658245
AKAM: Akamai Technologies Inc|0.0006|Information Technology|EPAM: EPAM Systems Inc|0.513124
AKAM: Akamai Technologies Inc|0.0006|Information Technology|EXLS: ExlService Holdings Inc|0.5719811
AKAM: Akamai Technologies Inc|0.0006|Information Technology|FFIV: F5 Networks Inc|0.5164772
AKAM: Akamai Technologies Inc|0.0006|Information Technology|GWW: WW Grainger Inc|0.6218948
AKAM: Akamai Technologies Inc|0.0006|Information Technology|HBI: Hanesbrands Inc|0.56749845
AKAM: Akamai Technologies Inc|0.0006|Information Technology|HPE: Hewlett Packard Enterprise Company|0.50945276
AKAM: Akamai Technologies Inc|0.0006|Information Technology|IQV: IQVIA Holdings Inc.|0.51415986
AKAM: Akamai Technologies Inc|0.0006|Information Technology|MIME: Mimecast Limited|0.5619609
AKAM: Akamai Technologies Inc|0.0006|Information Technology|MKC: McCormick|0.53584373
AKAM: Akamai Technologies Inc|0.0006|Information Technology|MSFT: Microsoft|0.6269134
AKAM: Akamai Technologies Inc|0.0006|Information Technology|TFX: Teleflex Inc.|0.61064726
ALB: Albemarle Corp|0.0003|Materials|ALB: Albemarle Corp|1.0
ALGN: Align Technology Inc|0.0007000000000000001|Health Care|ALGN: Align Technology Inc|0.9999997
ALGN: Align Technology Inc|0.0007000000000000001|Health Care|CMD: Cantel Medical|0.56184196
ALGN: Align Technology Inc|0.0007000000000000001|Health Care|HSIC: Henry Schein|0.6125796
ALGN: Align Technology Inc|0.0007000000000000001|Health Care|PDCO: Patterson Companies Inc|0.5536876
ALGN: Align Technology Inc|0.0007000000000000001|Health Care|WDFC: WD-40 Co|0.61631346
ALGN: Align Technology Inc|0.0007000000000000001|Health Care|XRAY: Dentsply International Inc|0.67783344
ALL: Allstate Corp|0.0009|Financials|ACGL: Arch Capital Group Ltd|0.54450065
ALL: Allstate Corp|0.0009|Financials|AIG: American International Group|0.65076613
ALL: Allstate Corp|0.0009|Financials|AIZ: Assurant Inc|0.5379662
ALL: Allstate Corp|0.0009|Financials|ALL: Allstate Corp|0.9999998
ALL: Allstate Corp|0.0009|Financials|CB: Chubb|0.53299785
ALL: Allstate Corp|0.0009|Financials|CINF: Cincinnati Financial Corp|0.6353851
ALL: Allstate Corp|0.0009|Financials|HIG: The Hartford Financial Services Group Inc|0.5984557
ALL: Allstate Corp|0.0009|Financials|MKL: Markel Corp|0.61660135
ALL: Allstate Corp|0.0009|Financials|NGHC: National General Holdings Corp|0.6728157
ALL: Allstate Corp|0.0009|Financials|PGR: Progressive Corp|0.60024107
ALL: Allstate Corp|0.0009|Financials|RE: Everest Re Group Ltd|0.59289825
ALL: Allstate Corp|0.0009|Financials|RNR: RenaissanceRe Holdings Ltd|0.535024
ALL: Allstate Corp|0.0009|Financials|TRV: The Travelers Companies|0.61771876
ALL: Allstate Corp|0.0009|Financials|WRB: WR Berkley Corp|0.55834645
ALLE: Allegion PLC|0.0003|Industrials|AIT: Applied Industrial Technologies|0.5545749
ALLE: Allegion PLC|0.0003|Industrials|ALLE: Allegion PLC|1.0
ALLE: Allegion PLC|0.0003|Industrials|AME: AMETEK Inc  |0.5838973
ALLE: Allegion PLC|0.0003|Industrials|DOOR: Masonite International|0.69103193
ALLE: Allegion PLC|0.0003|Industrials|EMR: Emerson Electric Co.|0.56591207
ALLE: Allegion PLC|0.0003|Industrials|HDS: HD Supply Holdings Inc|0.56327665
ALLE: Allegion PLC|0.0003|Industrials|HUBB: Hubbell Inc.|0.54050964
ALLE: Allegion PLC|0.0003|Industrials|LII: Lennox International Inc|0.5738349
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|ABBV: AbbVie Inc|0.7772462
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|ABMD: Abiomed Inc|0.5299377
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|ADPT: Adaptive Biotechnologies Corporation|0.8011484
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|ALLO: Allogene Therapeutics Inc|1.0000001
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|ALNY: Alnylam Pharmaceuticals, Inc.|0.71305716
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|ALXN: Alexion Pharmaceuticals Inc|0.75913376
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|AMGN: Amgen Inc|0.6701361
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|BIIB: Biogen Inc|0.7463186
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|BMRN: Biomarin Pharmaceutical Inc|0.7763739
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|BMY: Bristol-Myers Squibb Co|0.53854716
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|CCXI: ChemoCentryx Inc|0.8328962
ALLO: Allogene Therapeutics Inc|0.0001|Health Care|DCPH: Deciphera Pharmaceuticals, Inc.|0.85451746
